Feature,importance
cp_type,58.89304530620575
cp_time,1096.7464282628498
cp_dose,112.32612212092502
pca_umap_all_1,2169.132376911006
pca_umap_all_2,205.42793234630244
pca_umap_all_3,8794.03120626195
pca_umap_all_4,36.831608401432405
pca_umap_all_5,2.2370563316998755
pca_umap_all_6,100.09604427324939
pca_umap_all_7,13.981371842125725
pca_umap_all_8,454.4331477402155
pca_umap_all_9,0.2947880483478116
pca_umap_all_10,45.391521145809065
pca_umap_g_d_g_1,9.461013081707847
pca_umap_g_d_g_2,41.83430113154752
pca_umap_g_d_g_3,133.0371920173232
pca_umap_g_d_g_4,68.17116499877417
pca_umap_g_d_g_5,214.29537955127128
pca_umap_g_d_g_6,12.21582479345517
pca_umap_g_d_g_7,10.783152655844617
pca_umap_g_d_g_8,1097.4428742037815
pca_umap_g_d_g_9,118.62765339666021
pca_umap_g_d_g_10,233.19385728337937
pca_umap_c_d_c_1,4.2538336359928675
pca_umap_c_d_c_2,85.46844823480961
pca_umap_g_1,1219.3127153645544
pca_umap_g_2,191.2421847129086
pca_umap_g_3,195.1265182892721
pca_umap_g_4,59.653399026497674
pca_umap_g_5,2327.922404216412
pca_umap_g_6,580.6646018025933
pca_umap_g_7,70.23264768710419
pca_umap_g_8,14.007934165824992
pca_umap_g_9,19.49346055600563
pca_umap_g_10,388.80000401171156
pca_umap_c_1,0.0010113267929625636
pca_umap_c_2,141.62844453754198
pca_umap_d_g_1,0.03829832166542246
pca_umap_d_g_2,442.8654976003462
pca_umap_d_g_3,26.868101846767125
pca_umap_d_g_4,263.19626805044345
pca_umap_d_g_5,287.29208611489366
pca_umap_d_g_6,35.92728114144484
pca_umap_d_g_7,38.22699384652587
pca_umap_d_g_8,689.125849403965
pca_umap_d_g_9,0.6411699630293697
pca_umap_d_g_10,1.0564230049650547
pca_umap_d_c_1,69.57050488766149
pca_umap_d_c_2,65.99075498456273
pca_all_1,0.3042611245779767
pca_all_2,140.4729139359938
pca_all_3,29.018679413582504
pca_g_d_g_1,0.18041960263930434
pca_g_d_g_2,35.84636096036161
pca_g_d_g_3,5.733642660680081
pca_c_d_c_1,3.227782847009621
pca_c_d_c_2,1.458541976997168
pca_c_d_c_3,4.123442971695226
pca_g_1,0.02394852659199387
pca_g_2,80.54882439859466
pca_g_3,10.9345515848905
pca_c_1,3.4125250726938248
pca_c_2,30.88557517658853
pca_c_3,14.104536161929111
pca_d_g_1,2.5776794823621003
pca_d_g_2,81.1853573660336
pca_d_g_3,188.29360375384022
pca_d_c_1,87.23755688097117
pca_d_c_2,4.565821210177145
pca_d_c_3,0.47471790815944814
g-104,73.4216456443171
g-307,68.6225026345355
g-46,663.7011136308884
g-219,53.782416518823084
d_g-104,259.11423376994225
d_g-307,1648.1102975987355
d_g-46,19.819977203896087
d_g-216,393.9164477445879
d_g-219,182.0642615152526
d_g-153,1129.6591901467343
cp_type,0.28682706668041646
cp_time,492.6187178665059
cp_dose,306.37089676251634
pca_umap_all_1,1942.6785831888672
pca_umap_all_2,55.2762786357673
pca_umap_all_3,7866.3862691815075
pca_umap_all_4,197.66873541800823
pca_umap_all_5,37.829198262699656
pca_umap_all_6,222.44280682762806
pca_umap_all_7,58.72264894166953
pca_umap_all_8,395.3794770479718
pca_umap_all_9,3.820370842674207
pca_umap_all_10,223.26728331737507
pca_umap_g_d_g_1,70.95711435194983
pca_umap_g_d_g_2,29.423010344507773
pca_umap_g_d_g_3,980.4829912626626
pca_umap_g_d_g_4,1.2683347670027718
pca_umap_g_d_g_5,508.7216110599793
pca_umap_g_d_g_6,10.978779760691102
pca_umap_g_d_g_7,32.45347950414195
pca_umap_g_d_g_8,1960.641773646852
pca_umap_g_d_g_9,546.4485902565475
pca_umap_g_d_g_10,637.7341005281166
pca_umap_c_d_c_1,2.2399323972521836
pca_umap_c_d_c_2,35.90691406944521
pca_umap_g_1,454.06613749483006
pca_umap_g_2,976.7035992292268
pca_umap_g_3,96.83137056930488
pca_umap_g_4,7.42595173111861
pca_umap_g_5,1308.1283024080853
pca_umap_g_6,175.21635585531692
pca_umap_g_7,43.11721039275989
pca_umap_g_8,18.889484027079835
pca_umap_g_9,51.472417933447396
pca_umap_g_10,136.79885385754443
pca_umap_c_1,37.8438878533053
pca_umap_c_2,12.833695357444345
pca_umap_d_g_1,5.128986401433767
pca_umap_d_g_2,265.96411885253957
pca_umap_d_g_3,23.488359262671025
pca_umap_d_g_4,0.8250401457236498
pca_umap_d_g_5,132.00194953357547
pca_umap_d_g_6,145.6498450332765
pca_umap_d_g_7,14.028788739933532
pca_umap_d_g_8,320.5197398013951
pca_umap_d_g_9,27.29637272729086
pca_umap_d_g_10,3.2440467882410555
pca_umap_d_c_1,13.773876114350395
pca_umap_d_c_2,98.864927814731
pca_all_1,12.525380701497284
pca_all_2,107.61646953473874
pca_all_3,8.428185574960402
pca_g_d_g_1,1.1236705158876248
pca_g_d_g_2,186.7006411200291
pca_g_d_g_3,66.05365818793175
pca_c_d_c_1,256.55622619076837
pca_c_d_c_2,31.107129798554148
pca_c_d_c_3,36.98431795367475
pca_g_1,0.8499966714667124
pca_g_2,84.98980752731042
pca_g_3,25.380280866869256
pca_c_1,3.528129911606716
pca_c_2,121.73193493161239
pca_c_3,101.18988323176643
pca_d_g_1,80.30380667944284
pca_d_g_2,11.602897335793788
pca_d_g_3,67.12458829245327
pca_d_c_1,37.37544036521422
pca_d_c_2,21.139611269136413
pca_d_c_3,5.425537130070758
g-104,156.84861899949252
g-307,47.02683232815664
g-46,1036.561331677451
g-219,177.7878993301627
d_g-104,489.98523713283504
d_g-307,769.4512567282461
d_g-46,14.859024378393592
d_g-216,503.2210285477301
d_g-219,65.75293076727868
d_g-153,2013.487078185563
cp_type,2.76665997505188
cp_time,1796.9908583181023
cp_dose,5.355303049087524
pca_umap_all_1,492.8285385698655
pca_umap_all_2,230.67664091022567
pca_umap_all_3,894.034030875928
pca_umap_all_4,0.20943024970222268
pca_umap_all_5,71.49085753143646
pca_umap_all_6,114.38332469071449
pca_umap_all_7,581.190794596607
pca_umap_all_8,288.84300080054356
pca_umap_all_9,708.1884422068796
pca_umap_all_10,71.46674846473326
pca_umap_g_d_g_1,75.41749931831237
pca_umap_g_d_g_2,8.423317092443853
pca_umap_g_d_g_3,1580.8777024234296
pca_umap_g_d_g_4,78.51122651353444
pca_umap_g_d_g_5,2394.755428433922
pca_umap_g_d_g_6,4.610436683462467
pca_umap_g_d_g_7,32.79803826055149
pca_umap_g_d_g_8,50.007613901174864
pca_umap_g_d_g_9,197.13030347453332
pca_umap_g_d_g_10,32.19460919995197
pca_umap_c_d_c_1,257.03047111328124
pca_umap_c_d_c_2,80.43880436469982
pca_umap_g_1,3.222368107115969
pca_umap_g_2,4353.109377229473
pca_umap_g_3,119.2561614759984
pca_umap_g_4,2653.620416432318
pca_umap_g_5,160.35705727320965
pca_umap_g_6,22.924858438294905
pca_umap_g_7,24.16801451045876
pca_umap_g_8,99.40755376338154
pca_umap_g_9,32.45995814175649
pca_umap_g_10,980.6082380662792
pca_umap_c_1,1007.4813021577
pca_umap_c_2,41.40292012982462
pca_umap_d_g_1,9.432144860367771
pca_umap_d_g_2,46.65253674855616
pca_umap_d_g_3,65.80440428038773
pca_umap_d_g_4,27.364590969401007
pca_umap_d_g_5,129.71951449263724
pca_umap_d_g_6,25.88871505375937
pca_umap_d_g_7,90.64416730542064
pca_umap_d_g_8,83.8609962789028
pca_umap_d_g_9,23.686524813936558
pca_umap_d_g_10,773.8698369561012
pca_umap_d_c_1,321.0670928725641
pca_umap_d_c_2,1045.9291259109398
pca_all_1,7.591895846591797
pca_all_2,1055.7315432473742
pca_all_3,0.7716830623103306
pca_g_d_g_1,113.46632466313895
pca_g_d_g_2,770.9461397291548
pca_g_d_g_3,3.6167471060616663
pca_c_d_c_1,12.453266083995572
pca_c_d_c_2,40.26298709611183
pca_c_d_c_3,47.244072551926365
pca_g_1,124.83394582973142
pca_g_2,175.09639772648825
pca_g_3,752.0657343702285
pca_c_1,94.65536353494358
pca_c_2,560.6351483810054
pca_c_3,119.8652369404299
pca_d_g_1,29.802874269415042
pca_d_g_2,700.4278872444918
pca_d_g_3,24.44558750336671
pca_d_c_1,27.58421258389717
pca_d_c_2,21.871073206835973
pca_d_c_3,4.152342377398327
g-104,39.43421351588768
g-307,387.2708617472768
g-46,58.84578815011719
g-219,54.17350534387788
d_g-104,72.28020914195258
d_g-307,163.14161017647712
d_g-46,816.201356869733
d_g-216,84.20163484413752
d_g-219,273.075437938593
d_g-153,78.15082769759636
cp_type,0.0
cp_time,592.1393289715052
cp_dose,0.8390131549836051
pca_umap_all_1,507.21610772002214
pca_umap_all_2,89.69787079628804
pca_umap_all_3,81.86156703075176
pca_umap_all_4,79.18258520792006
pca_umap_all_5,43.127478225784245
pca_umap_all_6,97.60025570487653
pca_umap_all_7,77.46082000482329
pca_umap_all_8,3.9641744512555306
pca_umap_all_9,363.4026228071479
pca_umap_all_10,2.8206686250643997
pca_umap_g_d_g_1,47.62544704564152
pca_umap_g_d_g_2,16.27058626530743
pca_umap_g_d_g_3,3491.6096187138646
pca_umap_g_d_g_4,251.5320250419419
pca_umap_g_d_g_5,1331.5262604027
pca_umap_g_d_g_6,189.8377917010837
pca_umap_g_d_g_7,6.1925583489567675
pca_umap_g_d_g_8,5.378319851264109
pca_umap_g_d_g_9,374.7387272274327
pca_umap_g_d_g_10,885.6396756289239
pca_umap_c_d_c_1,445.9415364456836
pca_umap_c_d_c_2,14.564264809967426
pca_umap_g_1,52.885584230861724
pca_umap_g_2,2756.779685191639
pca_umap_g_3,144.89396130437575
pca_umap_g_4,4544.994104325659
pca_umap_g_5,386.8033478552676
pca_umap_g_6,126.75931924760432
pca_umap_g_7,18.6565358411126
pca_umap_g_8,112.81614565173385
pca_umap_g_9,57.65089359193728
pca_umap_g_10,411.4821194928144
pca_umap_c_1,861.2673310109074
pca_umap_c_2,145.87336010849504
pca_umap_d_g_1,8.041368386012323
pca_umap_d_g_2,14.27361353568699
pca_umap_d_g_3,135.20930850186468
pca_umap_d_g_4,25.670576304837596
pca_umap_d_g_5,471.76292728218687
pca_umap_d_g_6,69.98312279572798
pca_umap_d_g_7,4.68700187357409
pca_umap_d_g_8,17.30465344628732
pca_umap_d_g_9,2.0587010884254298
pca_umap_d_g_10,1350.9213996506778
pca_umap_d_c_1,250.75842478138804
pca_umap_d_c_2,1671.2407899380864
pca_all_1,11.414187341928482
pca_all_2,153.63637945382607
pca_all_3,37.24776274209216
pca_g_d_g_1,19.54566293825087
pca_g_d_g_2,1395.1225827728153
pca_g_d_g_3,13.117956773232436
pca_c_d_c_1,4.538906468642608
pca_c_d_c_2,249.6773741174625
pca_c_d_c_3,20.663508071027557
pca_g_1,122.09916431465695
pca_g_2,616.1099096195879
pca_g_3,861.8401498233129
pca_c_1,27.98130768234114
pca_c_2,429.86797832725307
pca_c_3,83.60580387263832
pca_d_g_1,8.007623507750935
pca_d_g_2,683.8820717512402
