Feature,importance
pca_umap_d_g_7,58.81182343990804
pca_umap_d_g_8,862.7160636246117
pca_umap_d_g_9,9.72884756536223
pca_umap_d_g_10,24.871713495493168
pca_umap_d_c_1,140.0971604520455
pca_umap_d_c_2,247.26469978439354
pca_all_1,3.9373676910763606
pca_all_2,105.64008244860452
pca_all_3,20.688072842283873
pca_g_d_g_1,23.54357285227161
pca_g_d_g_2,33.910383558657486
pca_g_d_g_3,56.805900868726894
pca_c_d_c_1,26.27466218034465
pca_c_d_c_2,40.95900752257148
pca_c_d_c_3,25.35841320197534
pca_g_1,5.564330850960687
pca_g_2,140.97269773401786
pca_g_3,105.86481737025315
pca_c_1,163.0066157608162
pca_c_2,170.9183375999496
pca_c_3,35.81799852178665
pca_d_g_1,3.9182305792346597
pca_d_g_2,114.855261460002
pca_d_g_3,555.905693397409
pca_d_c_1,75.16047435387691
pca_d_c_2,24.723676731518935
pca_d_c_3,16.1120138533297
g-104,100.79464935401847
g-307,210.29794772349032
g-46,533.218103880638
g-219,183.7354931301375
d_g-104,79.0564094264779
d_g-307,1048.2328517300043
d_g-46,129.58621814535582
d_g-216,496.7096219551986
d_g-219,131.2010373783687
d_g-153,1375.0369150412962
cp_type,0.0
cp_time,965.10858547315
cp_dose,2.459815998096019
pca_umap_all_1,447.7594988340279
pca_umap_all_2,211.18665437618984
pca_umap_all_3,448.67526660548174
pca_umap_all_4,73.59662557501497
pca_umap_all_5,42.09619177912003
pca_umap_all_6,188.45901873881644
pca_umap_all_7,338.7710480312453
pca_umap_all_8,83.01643933332525
pca_umap_all_9,783.4212989235357
pca_umap_all_10,5.562584334489657
pca_umap_g_d_g_1,254.60920503728266
pca_umap_g_d_g_2,120.79732303248602
pca_umap_g_d_g_3,1644.2790351290605
pca_umap_g_d_g_4,67.2072232963983
pca_umap_g_d_g_5,1805.3851197504118
pca_umap_g_d_g_6,11.180048450012691
pca_umap_g_d_g_7,87.31780346302548
pca_umap_g_d_g_8,9.740522124571726
pca_umap_g_d_g_9,352.28586006048135
pca_umap_g_d_g_10,425.1156240153359
pca_umap_c_d_c_1,444.6766371882404
pca_umap_c_d_c_2,72.32285524625331
pca_umap_g_1,71.54156717051228
pca_umap_g_2,4641.616314519313
pca_umap_g_3,108.68487419537269
pca_umap_g_4,3335.2383308769204
pca_umap_g_5,352.17316728667356
pca_umap_g_6,53.86476041125752
pca_umap_g_7,12.07673751746188
pca_umap_g_8,89.86649223044515
pca_umap_g_9,48.94795188715216
pca_umap_g_10,594.1996912711184
pca_umap_c_1,881.3365422887728
pca_umap_c_2,79.05209567653947
pca_umap_d_g_1,21.299298881306186
pca_umap_d_g_2,31.112130436580628
pca_umap_d_g_3,180.24188440513444
pca_umap_d_g_4,60.554116875340696
pca_umap_d_g_5,46.08533082483336
pca_umap_d_g_6,38.36545145115815
pca_umap_d_g_7,65.5358925437904
pca_umap_d_g_8,103.15041148173623
pca_umap_d_g_9,30.761809494713816
pca_umap_d_g_10,669.6523327794857
pca_umap_d_c_1,361.96996399071395
pca_umap_d_c_2,1031.9324506702833
pca_all_1,36.89495097543113
pca_all_2,1420.2603248117957
pca_all_3,29.929134120000526
pca_g_d_g_1,183.64158469193717
pca_g_d_g_2,464.80072222836316
pca_g_d_g_3,23.928256814891938
pca_c_d_c_1,12.604282451909967
pca_c_d_c_2,139.315616593929
pca_c_d_c_3,45.56126123573631
pca_g_1,220.2661366063403
pca_g_2,541.8586202140104
pca_g_3,654.2169738020748
pca_c_1,59.690081217612715
pca_c_2,427.9368790403132
pca_c_3,176.33288853336126
pca_d_g_1,23.350772051955573
pca_d_g_2,686.8715201382547
pca_d_g_3,35.511376613281755
pca_d_c_1,48.143589497194625
pca_d_c_2,101.74980291450629
pca_d_c_3,26.06053726663231
g-104,67.69059886428295
g-307,501.17287550715264
g-46,170.8778516258717
g-219,55.53958730963859
d_g-104,160.2958741154289
d_g-307,94.84330616617808
d_g-46,248.41755634463334
d_g-216,122.1941326942906
d_g-219,194.11495562864548
d_g-153,30.37366599498364
cp_type,5.441421765834093
cp_time,1736.5515921819024
cp_dose,4.527964010834694
pca_umap_all_1,502.5525322109461
pca_umap_all_2,133.16169484553393
pca_umap_all_3,653.4704072681488
pca_umap_all_4,152.98980528861284
pca_umap_all_5,46.02331178029999
pca_umap_all_6,36.31112200114876
pca_umap_all_7,379.6310332170251
pca_umap_all_8,53.99412483908236
pca_umap_all_9,556.3925579811912
pca_umap_all_10,10.263854509743396
pca_umap_g_d_g_1,213.58107842614845
pca_umap_g_d_g_2,165.40273331402568
pca_umap_g_d_g_3,3562.24155231216
pca_umap_g_d_g_4,33.28443906464963
pca_umap_g_d_g_5,1172.5891170564573
pca_umap_g_d_g_6,50.69156328297686
pca_umap_g_d_g_7,64.54030571661133
pca_umap_g_d_g_8,8.661745682358742
pca_umap_g_d_g_9,683.9086615959532
pca_umap_g_d_g_10,291.4562805586029
pca_umap_c_d_c_1,406.29783905582735
pca_umap_c_d_c_2,181.2771560549736
pca_umap_g_1,43.04328416649673
pca_umap_g_2,2915.797355386545
pca_umap_g_3,78.29992881389444
pca_umap_g_4,2406.082253556109
pca_umap_g_5,293.6403469054494
pca_umap_g_6,604.7771429579636
pca_umap_g_7,16.987932020151675
pca_umap_g_8,88.07815568521619
pca_umap_g_9,78.0737572289072
pca_umap_g_10,372.33524596790085
pca_umap_c_1,845.3444449796807
pca_umap_c_2,52.482474664226174
pca_umap_d_g_1,20.474243849050254
pca_umap_d_g_2,44.850507041439414
pca_umap_d_g_3,350.8479557901828
pca_umap_d_g_4,32.4479389116168
pca_umap_d_g_5,318.9874491953524
pca_umap_d_g_6,43.00268523500563
pca_umap_d_g_7,103.57014364968018
pca_umap_d_g_8,82.39005042705685
pca_umap_d_g_9,54.04258212860441
pca_umap_d_g_10,1425.2496468317695
pca_umap_d_c_1,564.1095707102886
pca_umap_d_c_2,1115.6376777509577
pca_all_1,151.73131777811795
pca_all_2,324.9972914380487
pca_all_3,57.480056294822134
pca_g_d_g_1,105.58592475415207
pca_g_d_g_2,652.8305967394263
pca_g_d_g_3,16.594517629768234
pca_c_d_c_1,10.885347036266467
pca_c_d_c_2,165.00219524718705
pca_c_d_c_3,14.132573649287224
pca_g_1,151.7737989219022
pca_g_2,566.1055926787667
pca_g_3,335.6114487806335
pca_c_1,3.474021384376101
pca_c_2,610.1566164669057
pca_c_3,10.975872461422114
pca_d_g_1,44.61552949924953
pca_d_g_2,991.6041885804152
pca_d_g_3,103.93302000124822
pca_d_c_1,53.06066188868135
pca_d_c_2,57.79888001806103
pca_d_c_3,24.851183210637828
g-104,108.92985257890541
g-307,151.84330144320847
g-46,80.75124400664936
g-219,23.66829400800634
d_g-104,92.07549983555509
d_g-307,153.91586246481165
d_g-46,188.17015982405792
d_g-216,93.31580605910858
d_g-219,347.7755858402652
d_g-153,75.89069292454951
cp_type,0.1432340572355315
cp_time,14.852946408092976
cp_dose,477.8111479170732
pca_umap_all_1,240.6009504787935
pca_umap_all_2,21.60570828536538
pca_umap_all_3,273.9846593348757
pca_umap_all_4,1621.1049423368243
pca_umap_all_5,78.92555159131007
pca_umap_all_6,18.704948248981964
pca_umap_all_7,2.1697010709904134
pca_umap_all_8,153.1282016158084
pca_umap_all_9,29.13106350740418
pca_umap_all_10,579.8390973497245
pca_umap_g_d_g_1,4.853384508049203
pca_umap_g_d_g_2,115.73439813694131
pca_umap_g_d_g_3,99.94295066039194
pca_umap_g_d_g_4,2024.0399079882118
pca_umap_g_d_g_5,182.1814177083943
pca_umap_g_d_g_6,1014.8189893316173
pca_umap_g_d_g_7,105.93702972706524
pca_umap_g_d_g_8,872.8005426473683
pca_umap_g_d_g_9,101.25552279650083
pca_umap_g_d_g_10,139.50538947728637
pca_umap_c_d_c_1,255.71211020392366
pca_umap_c_d_c_2,70.6462984900445
pca_umap_g_1,68.9289136880252
pca_umap_g_2,8961.692825491678
pca_umap_g_3,758.0482940568309
pca_umap_g_4,146.23094474978643
pca_umap_g_5,238.82810126704726
pca_umap_g_6,409.64898160201847
pca_umap_g_7,171.40499419916654
pca_umap_g_8,135.11155403785415
pca_umap_g_9,222.90812987115714
pca_umap_g_10,579.54708027374
pca_umap_c_1,17.715401504654437
pca_umap_c_2,204.02640422197874
pca_umap_d_g_1,17.713915166321385
pca_umap_d_g_2,269.8184590873716
pca_umap_d_g_3,632.7381556390319
pca_umap_d_g_4,13.312963057835532
pca_umap_d_g_5,62.35835517727537
pca_umap_d_g_6,45.41412049868086
pca_umap_d_g_7,2097.907453306564
pca_umap_d_g_8,69.48995425122848
pca_umap_d_g_9,67.31915763643337
pca_umap_d_g_10,88.53803031332791
pca_umap_d_c_1,45.39773546504102
pca_umap_d_c_2,53.737845381489024
pca_all_1,41.47524756025996
pca_all_2,196.92347042777692
pca_all_3,76.18617636523413
pca_g_d_g_1,10.218044159425887
pca_g_d_g_2,73.2886259490624
pca_g_d_g_3,190.14909873347005
pca_c_d_c_1,66.89962753863074
pca_c_d_c_2,6.68177809388726
pca_c_d_c_3,139.77189810559503
pca_g_1,17.21549931885238
pca_g_2,51.50200532767485
pca_g_3,225.22677199929603
pca_c_1,27.53877774893772
pca_c_2,233.9498726477292
pca_c_3,76.53151922098914
pca_d_g_1,164.22275611685473
pca_d_g_2,22.277559852052946
pca_d_g_3,214.6618330243291
pca_d_c_1,158.10552646715848
pca_d_c_2,12.587906353596622
pca_d_c_3,17.244357122145864
g-104,71.87369570759691
g-307,52.407670076121576
g-46,306.68110317929836
g-219,54.93142005964182
d_g-104,269.16872085045907
d_g-307,528.2661874178109
d_g-46,95.7044908437083
d_g-216,21.047198559324897
d_g-219,130.45113415175842
d_g-153,141.13550463388674
cp_type,8.330414670403115
cp_time,50.03708084160462
cp_dose,457.13986243707524
pca_umap_all_1,214.75249366501856
pca_umap_all_2,34.130396912107244
pca_umap_all_3,130.31521312100813
pca_umap_all_4,1905.5101189817294
pca_umap_all_5,65.00857193116099
pca_umap_all_6,10.939498799358262
pca_umap_all_7,94.02229047968069
pca_umap_all_8,205.1336631217273
pca_umap_all_9,37.28413721936522
pca_umap_all_10,91.8080449936624
pca_umap_g_d_g_1,93.23653998741824
pca_umap_g_d_g_2,160.4978171226685
pca_umap_g_d_g_3,16.477288192894775
pca_umap_g_d_g_4,1632.9957670546137
pca_umap_g_d_g_5,290.61260918923654
pca_umap_g_d_g_6,1715.1670576041206
pca_umap_g_d_g_7,137.45335462130242
pca_umap_g_d_g_8,1076.0100889414207
pca_umap_g_d_g_9,50.356872574570616
pca_umap_g_d_g_10,35.8007114706561
pca_umap_c_d_c_1,88.7915000191424
pca_umap_c_d_c_2,33.924547393718285
pca_umap_g_1,84.2700512772426
pca_umap_g_2,8235.886674551708
pca_umap_g_3,900.7266891567197
pca_umap_g_4,66.12019131916259
pca_umap_g_5,197.4488178945662
pca_umap_g_6,129.22358526514108
pca_umap_g_7,352.8237867227108
pca_umap_g_8,18.90707427254074
pca_umap_g_9,100.40879422068247
pca_umap_g_10,617.4126740846987
pca_umap_c_1,53.10683467655326
pca_umap_c_2,197.66846137438552
pca_umap_d_g_1,44.87996772257611
pca_umap_d_g_2,401.8775707460836
pca_umap_d_g_3,287.58252311794786
pca_umap_d_g_4,45.837750712933484
pca_umap_d_g_5,85.39991988838301
pca_umap_d_g_6,22.25206114788307
pca_umap_d_g_7,1406.9514830845355
pca_umap_d_g_8,137.66744142436437
pca_umap_d_g_9,34.84180827671662
pca_umap_d_g_10,273.2135919769853
pca_umap_d_c_1,97.6154115912168
pca_umap_d_c_2,29.63834866760044
pca_all_1,15.624818741343915
pca_all_2,455.1154843720142
pca_all_3,59.68636357784271
pca_g_d_g_1,44.407483781920746
pca_g_d_g_2,25.140300917053537
pca_g_d_g_3,198.91563103173394
pca_c_d_c_1,99.24255899688978
pca_c_d_c_2,66.66468968992558
pca_c_d_c_3,26.898606218921486
pca_g_1,17.714908147288952
pca_g_2,149.83227703353623
pca_g_3,77.8664351363841
pca_c_1,115.21565401992484
pca_c_2,57.69840568898587
pca_c_3,56.546617772677564
pca_d_g_1,42.616327540104976
pca_d_g_2,171.42235791579094
pca_d_g_3,104.42642093300492
pca_d_c_1,63.76105087408541
pca_d_c_2,54.05312922755547
pca_d_c_3,36.212655860421364
g-104,107.25657688123715
g-307,198.79329568315006
g-46,650.1708831685901
g-219,71.47802727193522
d_g-104,296.4220117041732
d_g-307,596.0788418693373
d_g-46,326.4508839543359
d_g-216,32.80166308385378
d_g-219,254.354668135893
d_g-153,619.6355384546977
cp_type,0.8118839859962463
cp_time,300.0785076916218
cp_dose,16.074697881937027
pca_umap_all_1,161.4751395881176
pca_umap_all_2,4013.8217626214027
pca_umap_all_3,270.04127222299576
pca_umap_all_4,864.1097900047898
pca_umap_all_5,331.8298519370146
pca_umap_all_6,1001.842788502574
pca_umap_all_7,260.8072820212692
pca_umap_all_8,77.10125625133514
pca_umap_all_9,117.2971502840519
pca_umap_all_10,107.32258242368698
pca_umap_g_d_g_1,273.8729549050331
pca_umap_g_d_g_2,172.44974882900715
pca_umap_g_d_g_3,332.36186619102955
pca_umap_g_d_g_4,432.80201011896133
pca_umap_g_d_g_5,154.71095597743988
pca_umap_g_d_g_6,355.1732501834631
pca_umap_g_d_g_7,1085.4363937079906
pca_umap_g_d_g_8,4707.772623360157
pca_umap_g_d_g_9,198.70464915782213
pca_umap_g_d_g_10,94.27436900138855
pca_umap_c_d_c_1,176.70478754490614
pca_umap_c_d_c_2,192.72648090869188
pca_umap_g_1,605.453042909503
pca_umap_g_2,1074.0097820311785
pca_umap_g_3,76.24910934641957
pca_umap_g_4,165.38002079725266
pca_umap_g_5,326.9671143423766
pca_umap_g_6,80.79118075966835
pca_umap_g_7,261.62727039679885
pca_umap_g_8,121.35732325166464
pca_umap_g_9,450.0781157389283
pca_umap_g_10,612.4660054445267
pca_umap_c_1,427.82504265010357
pca_umap_c_2,283.9270743727684
pca_umap_d_g_1,322.48119539022446
pca_umap_d_g_2,413.20594561100006
pca_umap_d_g_3,182.90190057456493
pca_umap_d_g_4,769.7016304731369
pca_umap_d_g_5,442.4744158089161
pca_umap_d_g_6,343.2718231640756
pca_umap_d_g_7,128.7765820324421
pca_umap_d_g_8,428.4616130143404
pca_umap_d_g_9,185.49914377031382
pca_umap_d_g_10,211.73987276479602
pca_umap_d_c_1,200.4019145220518
pca_umap_d_c_2,148.86857518553734
pca_all_1,87.56660294532776
pca_all_2,468.041896937415
pca_all_3,146.78690541535616
pca_g_d_g_1,72.20077684521675
pca_g_d_g_2,239.93059700727463
pca_g_d_g_3,95.69804708659649
pca_c_d_c_1,45.934646278619766
pca_c_d_c_2,150.9257578700781
pca_c_d_c_3,204.92962000705302
pca_g_1,74.05542230606079
pca_g_2,631.4167727194726
pca_g_3,129.62637482583523
pca_c_1,78.95561450719833
pca_c_2,159.95603488013148
pca_c_3,297.4930219203234
pca_d_g_1,92.98025858402252
pca_d_g_2,570.6325168460608
pca_d_g_3,90.57830820977688
pca_d_c_1,118.67779418826103
pca_d_c_2,68.9287329763174
pca_d_c_3,100.13675625622272
g-104,92.9668392688036
g-307,99.1229200065136
g-46,145.97475572675467
g-219,273.14115065708756
d_g-104,100.93930472433567
d_g-307,167.95712813735008
d_g-46,168.65001946687698
d_g-216,114.27217997610569
d_g-219,117.76634946465492
d_g-153,152.55119114369154
cp_type,3.490932881832123
cp_time,340.0621818602085
cp_dose,14.939879894256592
pca_umap_all_1,164.62339187972248
pca_umap_all_2,4659.598847804125
pca_umap_all_3,243.17116739880294
pca_umap_all_4,1156.2608087347035
pca_umap_all_5,386.8975887224078
pca_umap_all_6,499.1967389434576
pca_umap_all_7,335.7727339435369
pca_umap_all_8,276.5686008967459
pca_umap_all_9,165.43271108530462
pca_umap_all_10,75.85925767198205
pca_umap_g_d_g_1,168.97024953365326
pca_umap_g_d_g_2,165.5026001110673
pca_umap_g_d_g_3,266.618216088973
pca_umap_g_d_g_4,886.6872497564182
pca_umap_g_d_g_5,273.7568236961961
pca_umap_g_d_g_6,248.65901498496532
pca_umap_g_d_g_7,710.5312333516922
pca_umap_g_d_g_8,4862.907754808664
pca_umap_g_d_g_9,183.24519228935242
pca_umap_g_d_g_10,204.11595698073506
pca_umap_c_d_c_1,160.97441492974758
pca_umap_c_d_c_2,97.1174565772526
pca_umap_g_1,332.8001697342843
pca_umap_g_2,665.9515073020011
pca_umap_g_3,80.97296978533268
pca_umap_g_4,375.2483680061996
pca_umap_g_5,499.61337224952877
pca_umap_g_6,349.8297004811466
pca_umap_g_7,228.80746679008007
pca_umap_g_8,144.77672573179007
pca_umap_g_9,286.3931965045631
pca_umap_g_10,901.8239729702473
pca_umap_c_1,277.73038928955793
pca_umap_c_2,513.0860739611089
pca_umap_d_g_1,401.04007513076067
pca_umap_d_g_2,527.049291100353
pca_umap_d_g_3,112.7690586745739
pca_umap_d_g_4,676.1130877137184
pca_umap_d_g_5,329.82255716621876
pca_umap_d_g_6,214.26815793057904
pca_umap_d_g_7,224.2469852566719
pca_umap_d_g_8,274.8692210279405
pca_umap_d_g_9,174.65229900320992
pca_umap_d_g_10,189.36661241948605
pca_umap_d_c_1,302.31332402676344
pca_umap_d_c_2,269.516471195966
pca_all_1,52.71560005098581
pca_all_2,152.35054928064346
pca_all_3,79.86954547464848
pca_g_d_g_1,81.20635705068707
pca_g_d_g_2,255.28007094562054
pca_g_d_g_3,98.98815321177244
pca_c_d_c_1,119.53525431919843
pca_c_d_c_2,208.76594081521034
pca_c_d_c_3,364.253471583128
pca_g_1,83.35058706998825
pca_g_2,582.3275577304885
pca_g_3,201.60942002013326
pca_c_1,120.78272960614413
pca_c_2,208.7009391002357
pca_c_3,124.18284041102743
pca_d_g_1,78.86445378512144
pca_d_g_2,525.1959664523602
pca_d_g_3,195.75245959311724
pca_d_c_1,154.62595357187092
pca_d_c_2,175.34142581373453
pca_d_c_3,155.67610868811607
g-104,203.6939990222454
g-307,226.10673144832253
g-46,129.02205498702824
g-219,497.4295114837005
d_g-104,145.540132753551
d_g-307,69.88044108450413
d_g-46,141.33997878804803
d_g-216,109.52959094475955
d_g-219,186.0849678069353
d_g-153,111.3442687895149
cp_type,0.0
cp_time,239.27744591236115
cp_dose,0.0
pca_umap_all_1,391.6158224530518
pca_umap_all_2,1348.43508900702
pca_umap_all_3,722.4168077707291
pca_umap_all_4,438.8495172858238
pca_umap_all_5,170.5926057100296
pca_umap_all_6,63.68989632837474
pca_umap_all_7,187.68264536559582
pca_umap_all_8,127.85977184772491
pca_umap_all_9,109.69396962225437
pca_umap_all_10,63.62083441019058
pca_umap_g_d_g_1,114.76000249385834
pca_umap_g_d_g_2,205.01276817917824
pca_umap_g_d_g_3,361.01906630396843
pca_umap_g_d_g_4,195.16789957880974
pca_umap_g_d_g_5,103.68915152549744
pca_umap_g_d_g_6,262.56317377090454
pca_umap_g_d_g_7,140.9908899962902
pca_umap_g_d_g_8,772.7200195491314
pca_umap_g_d_g_9,26.905115246772766
pca_umap_g_d_g_10,353.7319791316986
pca_umap_c_d_c_1,59.51699556410313
pca_umap_c_d_c_2,96.70305064320564
pca_umap_g_1,526.8051769286394
pca_umap_g_2,5939.4128917604685
pca_umap_g_3,244.33797812461853
pca_umap_g_4,120.07742801308632
pca_umap_g_5,467.4280966222286
pca_umap_g_6,148.20809760689735
pca_umap_g_7,518.6744262129068
pca_umap_g_8,341.4585202932358
pca_umap_g_9,188.79500319063663
pca_umap_g_10,2052.146808475256
pca_umap_c_1,299.2233992218971
pca_umap_c_2,89.27473057806492
pca_umap_d_g_1,362.05691224336624
pca_umap_d_g_2,233.14060258865356
pca_umap_d_g_3,149.56450136005878
pca_umap_d_g_4,657.2094187736511
pca_umap_d_g_5,133.2470419704914
pca_umap_d_g_6,168.1027038693428
pca_umap_d_g_7,85.85650390572846
pca_umap_d_g_8,247.9671532511711
pca_umap_d_g_9,131.03750125318766
pca_umap_d_g_10,138.49139742553234
pca_umap_d_c_1,130.30772998183966
pca_umap_d_c_2,48.181022107601166
pca_all_1,40.21333373710513
pca_all_2,44.7738723307848
pca_all_3,535.5794978737831
pca_g_d_g_1,63.977467462420464
pca_g_d_g_2,52.02564001083374
pca_g_d_g_3,197.71498224139214
pca_c_d_c_1,80.87420010566711
pca_c_d_c_2,101.6573262438178
pca_c_d_c_3,95.68383127450943
pca_g_1,72.68153056502342
pca_g_2,114.16881342232227
pca_g_3,136.8732735067606
pca_c_1,116.6422776132822
pca_c_2,384.9405865371227
pca_c_3,105.7117545902729
pca_d_g_1,33.65853616595268
pca_d_g_2,163.29558500647545
pca_d_g_3,138.7251591384411
pca_d_c_1,257.739593192935
pca_d_c_2,146.34529438614845
pca_d_c_3,77.67235672473907
g-104,57.05579739809036
g-307,71.3604918718338
g-46,215.49911201000214
g-219,185.3108740672469
d_g-104,62.24557411670685
d_g-307,62.580570578575134
d_g-46,79.29133704304695
d_g-216,144.10220612585545
d_g-219,135.47589230537415
d_g-153,280.6220496892929
cp_type,0.0
cp_time,111.13640010356903
cp_dose,39.365501403808594
pca_umap_all_1,203.69446589052677
pca_umap_all_2,253.87761221826077
pca_umap_all_3,472.36036491394043
pca_umap_all_4,442.3659778237343
pca_umap_all_5,307.9573698490858
pca_umap_all_6,273.94861356914043
pca_umap_all_7,165.4827946126461
pca_umap_all_8,70.51371060311794
pca_umap_all_9,237.48128885030746
pca_umap_all_10,129.0516805946827
pca_umap_g_d_g_1,191.38873559236526
pca_umap_g_d_g_2,204.72995423339307
pca_umap_g_d_g_3,174.79613610357046
pca_umap_g_d_g_4,1466.2048566490412
pca_umap_g_d_g_5,167.66703390330076
pca_umap_g_d_g_6,355.9059319905937
pca_umap_g_d_g_7,47.91128766536713
pca_umap_g_d_g_8,901.4837971329689
pca_umap_g_d_g_9,121.80572022497654
pca_umap_g_d_g_10,497.6006446480751
pca_umap_c_d_c_1,128.37862986326218
pca_umap_c_d_c_2,63.92524804919958
pca_umap_g_1,397.5811559036374
pca_umap_g_2,5621.444740086794
pca_umap_g_3,428.9496174156666
pca_umap_g_4,123.97884938120842
pca_umap_g_5,310.7513196915388
pca_umap_g_6,213.14979070425034
pca_umap_g_7,275.92873226106167
pca_umap_g_8,233.43738770484924
pca_umap_g_9,172.07463194429874
pca_umap_g_10,2362.939975529909
pca_umap_c_1,100.01315674930811
pca_umap_c_2,169.34979501366615
pca_umap_d_g_1,274.0782040916383
pca_umap_d_g_2,164.80887603014708
pca_umap_d_g_3,529.5887775868177
pca_umap_d_g_4,335.2744245529175
pca_umap_d_g_5,157.2840754687786
pca_umap_d_g_6,218.7231798171997
pca_umap_d_g_7,168.32744866609573
pca_umap_d_g_8,332.0130923092365
pca_umap_d_g_9,216.66230088472366
pca_umap_d_g_10,299.30888307094574
pca_umap_d_c_1,127.86131313443184
pca_umap_d_c_2,211.8070051074028
pca_all_1,44.42683827877045
pca_all_2,86.061493948102
pca_all_3,205.93865798413754
pca_g_d_g_1,141.82602375745773
pca_g_d_g_2,37.42069786787033
pca_g_d_g_3,189.7727141827345
pca_c_d_c_1,81.21912511438131
pca_c_d_c_2,83.43822461366653
pca_c_d_c_3,191.8391401320696
pca_g_1,81.68595999479294
pca_g_2,80.53436313569546
pca_g_3,96.16986825317144
pca_c_1,101.65639936923981
pca_c_2,262.7206002920866
